REF_DATE,GEO,DGUID,Gender,Age group,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2024,Ontario,2021A000235,Men+,25 to 29 years,Persons,249,units,0,v468667,7.2.37,678109,,,,0
2024,Ontario,2021A000235,Men+,30 to 34 years,Persons,249,units,0,v468688,7.2.43,659278,,,,0
2024,Ontario,2021A000235,Men+,35 to 39 years,Persons,249,units,0,v468706,7.2.49,584071,,,,0
2024,Ontario,2021A000235,Men+,40 to 44 years,Persons,249,units,0,v468727,7.2.55,522151,,,,0
2024,Ontario,2021A000235,Men+,45 to 49 years,Persons,249,units,0,v468748,7.2.61,469660,,,,0
2024,Ontario,2021A000235,Men+,50 to 54 years,Persons,249,units,0,v468766,7.2.67,469604,,,,0
2024,Ontario,2021A000235,Men+,55 to 59 years,Persons,249,units,0,v468787,7.2.73,483999,,,,0
2024,Ontario,2021A000235,Men+,60 to 64 years,Persons,249,units,0,v468805,7.2.79,516151,,,,0
2024,Ontario,2021A000235,Men+,65 to 69 years,Persons,249,units,0,v468826,7.2.85,437225,,,,0
2024,Ontario,2021A000235,Men+,70 to 74 years,Persons,249,units,0,v468829,7.2.86,343734,,,,0
2024,Ontario,2021A000235,Men+,75 to 79 years,Persons,249,units,0,v468832,7.2.87,269863,,,,0
2024,Ontario,2021A000235,Men+,80 to 84 years,Persons,249,units,0,v468835,7.2.88,164392,,,,0
2024,Ontario,2021A000235,Men+,85 to 89 years,Persons,249,units,0,v468838,7.2.89,91346,,,,0
2024,Ontario,2021A000235,Men+,90 to 94 years,Persons,249,units,0,v31226771,7.2.126,38170,,,,0
2024,Ontario,2021A000235,Men+,95 to 99 years,Persons,249,units,0,v31226777,7.2.132,8775,,,,0
2024,Ontario,2021A000235,Men+,100 years and older,Persons,249,units,0,v31226783,7.2.138,833,,,,0
2024,Ontario,2021A000235,Men+,Median age,Years,308,units,0,v468580,7.2.105,38.2,,,,1
2024,Ontario,2021A000235,Women+,All ages,Persons,249,units,0,v468560,7.3.1,8095046,,,,0
2024,Ontario,2021A000235,Women+,0 to 4 years,Persons,249,units,0,v468776,7.3.7,349513,,,,0
2024,Ontario,2021A000235,Women+,5 to 9 years,Persons,249,units,0,v468590,7.3.13,394560,,,,0
2024,Ontario,2021A000235,Women+,10 to 14 years,Persons,249,units,0,v468608,7.3.19,408446,,,,0
2024,Ontario,2021A000235,Women+,15 to 19 years,Persons,249,units,0,v468629,7.3.25,439377,,,,0
2024,Ontario,2021A000235,Women+,20 to 24 years,Persons,249,units,0,v468650,7.3.31,547315,,,,0
2024,Ontario,2021A000235,Women+,25 to 29 years,Persons,249,units,0,v468668,7.3.37,613419,,,,0
2024,Ontario,2021A000235,Women+,30 to 34 years,Persons,249,units,0,v468689,7.3.43,616823,,,,0
2024,Ontario,2021A000235,Women+,35 to 39 years,Persons,249,units,0,v468707,7.3.49,563585,,,,0
2024,Ontario,2021A000235,Women+,40 to 44 years,Persons,249,units,0,v468728,7.3.55,521308,,,,0
2024,Ontario,2021A000235,Women+,45 to 49 years,Persons,249,units,0,v468749,7.3.61,488566,,,,0
2024,Ontario,2021A000235,Women+,50 to 54 years,Persons,249,units,0,v468767,7.3.67,496905,,,,0
2024,Ontario,2021A000235,Women+,55 to 59 years,Persons,249,units,0,v468788,7.3.73,509103,,,,0
2024,Ontario,2021A000235,Women+,60 to 64 years,Persons,249,units,0,v468806,7.3.79,536026,,,,0
2024,Ontario,2021A000235,Women+,65 to 69 years,Persons,249,units,0,v468827,7.3.85,472133,,,,0
2024,Ontario,2021A000235,Women+,70 to 74 years,Persons,249,units,0,v468830,7.3.86,389893,,,,0
2024,Ontario,2021A000235,Women+,75 to 79 years,Persons,249,units,0,v468833,7.3.87,312566,,,,0
2024,Ontario,2021A000235,Women+,80 to 84 years,Persons,249,units,0,v468836,7.3.88,204833,,,,0
2024,Ontario,2021A000235,Women+,85 to 89 years,Persons,249,units,0,v468839,7.3.89,132144,,,,0
2024,Ontario,2021A000235,Women+,90 to 94 years,Persons,249,units,0,v31226784,7.3.126,70351,,,,0
2024,Ontario,2021A000235,Women+,95 to 99 years,Persons,249,units,0,v31226790,7.3.132,24303,,,,0
2024,Ontario,2021A000235,Women+,100 years and older,Persons,249,units,0,v31226796,7.3.138,3877,,,,0
2024,Ontario,2021A000235,Women+,Median age,Years,308,units,0,v468581,7.3.105,41.1,,,,1
2024,Manitoba,2021A000246,Men+,All ages,Persons,249,units,0,v468874,8.2.1,753582,,,,0
2024,Manitoba,2021A000246,Men+,0 to 4 years,Persons,249,units,0,v469090,8.2.7,41313,,,,0
2024,Manitoba,2021A000246,Men+,5 to 9 years,Persons,249,units,0,v468904,8.2.13,47742,,,,0
2024,Manitoba,2021A000246,Men+,10 to 14 years,Persons,249,units,0,v468922,8.2.19,47888,,,,0
2024,Manitoba,2021A000246,Men+,15 to 19 years,Persons,249,units,0,v468943,8.2.25,47977,,,,0
2024,Manitoba,2021A000246,Men+,20 to 24 years,Persons,249,units,0,v468964,8.2.31,59412,,,,0
2024,Manitoba,2021A000246,Men+,25 to 29 years,Persons,249,units,0,v468982,8.2.37,62304,,,,0
2024,Manitoba,2021A000246,Men+,30 to 34 years,Persons,249,units,0,v469003,8.2.43,56921,,,,0
2024,Manitoba,2021A000246,Men+,35 to 39 years,Persons,249,units,0,v469021,8.2.49,53673,,,,0
2024,Manitoba,2021A000246,Men+,40 to 44 years,Persons,249,units,0,v469042,8.2.55,50518,,,,0
2024,Manitoba,2021A000246,Men+,45 to 49 years,Persons,249,units,0,v469063,8.2.61,44888,,,,0
2024,Manitoba,2021A000246,Men+,50 to 54 years,Persons,249,units,0,v469081,8.2.67,41206,,,,0
2024,Manitoba,2021A000246,Men+,55 to 59 years,Persons,249,units,0,v469102,8.2.73,39919,,,,0
2024,Manitoba,2021A000246,Men+,60 to 64 years,Persons,249,units,0,v469120,8.2.79,44180,,,,0
2024,Manitoba,2021A000246,Men+,65 to 69 years,Persons,249,units,0,v469141,8.2.85,39094,,,,0
2024,Manitoba,2021A000246,Men+,70 to 74 years,Persons,249,units,0,v469144,8.2.86,30488,,,,0
2024,Manitoba,2021A000246,Men+,75 to 79 years,Persons,249,units,0,v469147,8.2.87,22428,,,,0
2024,Manitoba,2021A000246,Men+,80 to 84 years,Persons,249,units,0,v469150,8.2.88,13261,,,,0
2024,Manitoba,2021A000246,Men+,85 to 89 years,Persons,249,units,0,v469153,8.2.89,6913,,,,0
2024,Manitoba,2021A000246,Men+,90 to 94 years,Persons,249,units,0,v31226810,8.2.126,2707,,,,0
2024,Manitoba,2021A000246,Men+,95 to 99 years,Persons,249,units,0,v31226816,8.2.132,668,,,,0
2024,Manitoba,2021A000246,Men+,100 years and older,Persons,249,units,0,v31226822,8.2.138,82,,,,0
2024,Manitoba,2021A000246,Men+,Median age,Years,308,units,0,v468895,8.2.105,36.2,,,,1
2024,Manitoba,2021A000246,Women+,All ages,Persons,249,units,0,v468875,8.3.1,738562,,,,0
2024,Manitoba,2021A000246,Women+,0 to 4 years,Persons,249,units,0,v469091,8.3.7,39676,,,,0
2024,Manitoba,2021A000246,Women+,5 to 9 years,Persons,249,units,0,v468905,8.3.13,45132,,,,0
2024,Manitoba,2021A000246,Women+,10 to 14 years,Persons,249,units,0,v468923,8.3.19,44831,,,,0
2024,Manitoba,2021A000246,Women+,15 to 19 years,Persons,249,units,0,v468944,8.3.25,44483,,,,0
2024,Manitoba,2021A000246,Women+,20 to 24 years,Persons,249,units,0,v468965,8.3.31,51736,,,,0
2024,Manitoba,2021A000246,Women+,25 to 29 years,Persons,249,units,0,v468983,8.3.37,53677,,,,0
2024,Manitoba,2021A000246,Women+,30 to 34 years,Persons,249,units,0,v469004,8.3.43,52325,,,,0
2024,Manitoba,2021A000246,Women+,35 to 39 years,Persons,249,units,0,v469022,8.3.49,51236,,,,0
2024,Manitoba,2021A000246,Women+,40 to 44 years,Persons,249,units,0,v469043,8.3.55,48711,,,,0
2024,Manitoba,2021A000246,Women+,45 to 49 years,Persons,249,units,0,v469064,8.3.61,43724,,,,0
2024,Manitoba,2021A000246,Women+,50 to 54 years,Persons,249,units,0,v469082,8.3.67,41107,,,,0
2024,Manitoba,2021A000246,Women+,55 to 59 years,Persons,249,units,0,v469103,8.3.73,40684,,,,0
2024,Manitoba,2021A000246,Women+,60 to 64 years,Persons,249,units,0,v469121,8.3.79,45064,,,,0
2024,Manitoba,2021A000246,Women+,65 to 69 years,Persons,249,units,0,v469142,8.3.85,40612,,,,0
2024,Manitoba,2021A000246,Women+,70 to 74 years,Persons,249,units,0,v469145,8.3.86,33663,,,,0
2024,Manitoba,2021A000246,Women+,75 to 79 years,Persons,249,units,0,v469148,8.3.87,26044,,,,0
2024,Manitoba,2021A000246,Women+,80 to 84 years,Persons,249,units,0,v469151,8.3.88,16743,,,,0
2024,Manitoba,2021A000246,Women+,85 to 89 years,Persons,249,units,0,v469154,8.3.89,10663,,,,0
2024,Manitoba,2021A000246,Women+,90 to 94 years,Persons,249,units,0,v31226823,8.3.126,5798,,,,0
2024,Manitoba,2021A000246,Women+,95 to 99 years,Persons,249,units,0,v31226829,8.3.132,2187,,,,0
2024,Manitoba,2021A000246,Women+,100 years and older,Persons,249,units,0,v31226835,8.3.138,466,,,,0
2024,Manitoba,2021A000246,Women+,Median age,Years,308,units,0,v468896,8.3.105,38.7,,,,1
2024,Saskatchewan,2021A000247,Men+,All ages,Persons,249,units,0,v469189,9.2.1,629820,,,,0
2024,Saskatchewan,2021A000247,Men+,0 to 4 years,Persons,249,units,0,v469405,9.2.7,35708,,,,0
2024,Saskatchewan,2021A000247,Men+,5 to 9 years,Persons,249,units,0,v469219,9.2.13,41558,,,,0
2024,Saskatchewan,2021A000247,Men+,10 to 14 years,Persons,249,units,0,v469237,9.2.19,42842,,,,0
2024,Saskatchewan,2021A000247,Men+,15 to 19 years,Persons,249,units,0,v469258,9.2.25,41030,,,,0
2024,Saskatchewan,2021A000247,Men+,20 to 24 years,Persons,249,units,0,v469279,9.2.31,43361,,,,0
2024,Saskatchewan,2021A000247,Men+,25 to 29 years,Persons,249,units,0,v469297,9.2.37,42991,,,,0
2024,Saskatchewan,2021A000247,Men+,30 to 34 years,Persons,249,units,0,v469318,9.2.43,45137,,,,0
2024,Saskatchewan,2021A000247,Men+,35 to 39 years,Persons,249,units,0,v469336,9.2.49,46730,,,,0
2024,Saskatchewan,2021A000247,Men+,40 to 44 years,Persons,249,units,0,v469357,9.2.55,44572,,,,0
2024,Saskatchewan,2021A000247,Men+,45 to 49 years,Persons,249,units,0,v469378,9.2.61,38848,,,,0
2024,Saskatchewan,2021A000247,Men+,50 to 54 years,Persons,249,units,0,v469396,9.2.67,33398,,,,0
2024,Saskatchewan,2021A000247,Men+,55 to 59 years,Persons,249,units,0,v469417,9.2.73,33011,,,,0
2024,Saskatchewan,2021A000247,Men+,60 to 64 years,Persons,249,units,0,v469435,9.2.79,38073,,,,0
2024,Saskatchewan,2021A000247,Men+,65 to 69 years,Persons,249,units,0,v469456,9.2.85,35320,,,,0
2024,Saskatchewan,2021A000247,Men+,70 to 74 years,Persons,249,units,0,v469459,9.2.86,27414,,,,0
2024,Saskatchewan,2021A000247,Men+,75 to 79 years,Persons,249,units,0,v469462,9.2.87,18739,,,,0
2024,Saskatchewan,2021A000247,Men+,80 to 84 years,Persons,249,units,0,v469465,9.2.88,11370,,,,0
2024,Saskatchewan,2021A000247,Men+,85 to 89 years,Persons,249,units,0,v469468,9.2.89,6206,,,,0
2024,Saskatchewan,2021A000247,Men+,90 to 94 years,Persons,249,units,0,v31226849,9.2.126,2707,,,,0
2024,Saskatchewan,2021A000247,Men+,95 to 99 years,Persons,249,units,0,v31226855,9.2.132,723,,,,0
2024,Saskatchewan,2021A000247,Men+,100 years and older,Persons,249,units,0,v31226861,9.2.138,82,,,,0
2024,Saskatchewan,2021A000247,Men+,Median age,Years,308,units,0,v469210,9.2.105,37.4,,,,1
2024,Saskatchewan,2021A000247,Women+,All ages,Persons,249,units,0,v469190,9.3.1,618048,,,,0
2024,Saskatchewan,2021A000247,Women+,0 to 4 years,Persons,249,units,0,v469406,9.3.7,33921,,,,0
2024,Saskatchewan,2021A000247,Women+,5 to 9 years,Persons,249,units,0,v469220,9.3.13,39753,,,,0
2024,Saskatchewan,2021A000247,Women+,10 to 14 years,Persons,249,units,0,v469238,9.3.19,40043,,,,0
2024,Saskatchewan,2021A000247,Women+,15 to 19 years,Persons,249,units,0,v469259,9.3.25,38262,,,,0
2024,Saskatchewan,2021A000247,Women+,20 to 24 years,Persons,249,units,0,v469280,9.3.31,38786,,,,0
2024,Saskatchewan,2021A000247,Women+,25 to 29 years,Persons,249,units,0,v469298,9.3.37,39056,,,,0
2024,Saskatchewan,2021A000247,Women+,30 to 34 years,Persons,249,units,0,v469319,9.3.43,42592,,,,0
2024,Saskatchewan,2021A000247,Women+,35 to 39 years,Persons,249,units,0,v469337,9.3.49,45906,,,,0
2024,Saskatchewan,2021A000247,Women+,40 to 44 years,Persons,249,units,0,v469358,9.3.55,42975,,,,0
2024,Saskatchewan,2021A000247,Women+,45 to 49 years,Persons,249,units,0,v469379,9.3.61,36604,,,,0
2024,Saskatchewan,2021A000247,Women+,50 to 54 years,Persons,249,units,0,v469397,9.3.67,33015,,,,0
2024,Saskatchewan,2021A000247,Women+,55 to 59 years,Persons,249,units,0,v469418,9.3.73,32832,,,,0
2024,Saskatchewan,2021A000247,Women+,60 to 64 years,Persons,249,units,0,v469436,9.3.79,38333,,,,0
2024,Saskatchewan,2021A000247,Women+,65 to 69 years,Persons,249,units,0,v469457,9.3.85,36108,,,,0
2024,Saskatchewan,2021A000247,Women+,70 to 74 years,Persons,249,units,0,v469460,9.3.86,27982,,,,0
2024,Saskatchewan,2021A000247,Women+,75 to 79 years,Persons,249,units,0,v469463,9.3.87,20694,,,,0
2024,Saskatchewan,2021A000247,Women+,80 to 84 years,Persons,249,units,0,v469466,9.3.88,13890,,,,0
2024,Saskatchewan,2021A000247,Women+,85 to 89 years,Persons,249,units,0,v469469,9.3.89,9447,,,,0
2024,Saskatchewan,2021A000247,Women+,90 to 94 years,Persons,249,units,0,v31226862,9.3.126,5616,,,,0
2024,Saskatchewan,2021A000247,Women+,95 to 99 years,Persons,249,units,0,v31226868,9.3.132,1845,,,,0
2024,Saskatchewan,2021A000247,Women+,100 years and older,Persons,249,units,0,v31226874,9.3.138,388,,,,0
2024,Saskatchewan,2021A000247,Women+,Median age,Years,308,units,0,v469211,9.3.105,39,,,,1
2024,Alberta,2021A000248,Men+,All ages,Persons,249,units,0,v469504,10.2.1,2472280,,,,0
2024,Alberta,2021A000248,Men+,0 to 4 years,Persons,249,units,0,v469720,10.2.7,133232,,,,0
2024,Alberta,2021A000248,Men+,5 to 9 years,Persons,249,units,0,v469534,10.2.13,155182,,,,0
2024,Alberta,2021A000248,Men+,10 to 14 years,Persons,249,units,0,v469552,10.2.19,157049,,,,0
2024,Alberta,2021A000248,Men+,15 to 19 years,Persons,249,units,0,v469573,10.2.25,154989,,,,0
2024,Alberta,2021A000248,Men+,20 to 24 years,Persons,249,units,0,v469594,10.2.31,163340,,,,0
2024,Alberta,2021A000248,Men+,25 to 29 years,Persons,249,units,0,v469612,10.2.37,179299,,,,0
2024,Alberta,2021A000248,Men+,30 to 34 years,Persons,249,units,0,v469633,10.2.43,196825,,,,0
2024,Alberta,2021A000248,Men+,35 to 39 years,Persons,249,units,0,v469651,10.2.49,203056,,,,0
2024,Alberta,2021A000248,Men+,40 to 44 years,Persons,249,units,0,v469672,10.2.55,192674,,,,0
2024,Alberta,2021A000248,Men+,45 to 49 years,Persons,249,units,0,v469693,10.2.61,163979,,,,0
2024,Alberta,2021A000248,Men+,50 to 54 years,Persons,249,units,0,v469711,10.2.67,146753,,,,0
2024,Alberta,2021A000248,Men+,55 to 59 years,Persons,249,units,0,v469732,10.2.73,134002,,,,0
2024,Alberta,2021A000248,Men+,60 to 64 years,Persons,249,units,0,v469750,10.2.79,141477,,,,0
2024,Alberta,2021A000248,Men+,65 to 69 years,Persons,249,units,0,v469771,10.2.85,125983,,,,0
2024,Alberta,2021A000248,Men+,70 to 74 years,Persons,249,units,0,v469774,10.2.86,92526,,,,0
2024,Alberta,2021A000248,Men+,75 to 79 years,Persons,249,units,0,v469777,10.2.87,64347,,,,0
2024,Alberta,2021A000248,Men+,80 to 84 years,Persons,249,units,0,v469780,10.2.88,37633,,,,0
2024,Alberta,2021A000248,Men+,85 to 89 years,Persons,249,units,0,v469783,10.2.89,19723,,,,0
2024,Alberta,2021A000248,Men+,90 to 94 years,Persons,249,units,0,v31226888,10.2.126,8264,,,,0
2024,Alberta,2021A000248,Men+,95 to 99 years,Persons,249,units,0,v31226894,10.2.132,1769,,,,0
2024,Alberta,2021A000248,Men+,100 years and older,Persons,249,units,0,v31226900,10.2.138,178,,,,0
2024,Alberta,2021A000248,Men+,Median age,Years,308,units,0,v469525,10.2.105,37.4,,,,1
2024,Alberta,2021A000248,Women+,All ages,Persons,249,units,0,v469505,10.3.1,2436750,,,,0
2024,Alberta,2021A000248,Women+,0 to 4 years,Persons,249,units,0,v469721,10.3.7,126854,,,,0
2024,Alberta,2021A000248,Women+,5 to 9 years,Persons,249,units,0,v469535,10.3.13,147192,,,,0
2024,Alberta,2021A000248,Women+,10 to 14 years,Persons,249,units,0,v469553,10.3.19,147910,,,,0
2024,Alberta,2021A000248,Women+,15 to 19 years,Persons,249,units,0,v469574,10.3.25,145088,,,,0
2024,Alberta,2021A000248,Women+,20 to 24 years,Persons,249,units,0,v469595,10.3.31,152106,,,,0
2024,Alberta,2021A000248,Women+,25 to 29 years,Persons,249,units,0,v469613,10.3.37,170597,,,,0
2024,Alberta,2021A000248,Women+,30 to 34 years,Persons,249,units,0,v469634,10.3.43,192874,,,,0
2024,Alberta,2021A000248,Women+,35 to 39 years,Persons,249,units,0,v469652,10.3.49,198053,,,,0
2024,Alberta,2021A000248,Women+,40 to 44 years,Persons,249,units,0,v469673,10.3.55,186175,,,,0
2024,Alberta,2021A000248,Women+,45 to 49 years,Persons,249,units,0,v469694,10.3.61,157733,,,,0
2024,Alberta,2021A000248,Women+,50 to 54 years,Persons,249,units,0,v469712,10.3.67,141556,,,,0
2024,Alberta,2021A000248,Women+,55 to 59 years,Persons,249,units,0,v469733,10.3.73,134375,,,,0
2024,Alberta,2021A000248,Women+,60 to 64 years,Persons,249,units,0,v469751,10.3.79,144209,,,,0
2024,Alberta,2021A000248,Women+,65 to 69 years,Persons,249,units,0,v469772,10.3.85,129104,,,,0
2024,Alberta,2021A000248,Women+,70 to 74 years,Persons,249,units,0,v469775,10.3.86,98355,,,,0
2024,Alberta,2021A000248,Women+,75 to 79 years,Persons,249,units,0,v469778,10.3.87,71796,,,,0
2024,Alberta,2021A000248,Women+,80 to 84 years,Persons,249,units,0,v469781,10.3.88,44611,,,,0
2024,Alberta,2021A000248,Women+,85 to 89 years,Persons,249,units,0,v469784,10.3.89,27717,,,,0
2024,Alberta,2021A000248,Women+,90 to 94 years,Persons,249,units,0,v31226901,10.3.126,14904,,,,0
2024,Alberta,2021A000248,Women+,95 to 99 years,Persons,249,units,0,v31226907,10.3.132,4689,,,,0
2024,Alberta,2021A000248,Women+,100 years and older,Persons,249,units,0,v31226913,10.3.138,852,,,,0
2024,Alberta,2021A000248,Women+,Median age,Years,308,units,0,v469526,10.3.105,38.4,,,,1
2024,British Columbia,2021A000259,Men+,All ages,Persons,249,units,0,v469819,11.2.1,2810507,,,,0
2024,British Columbia,2021A000259,Men+,0 to 4 years,Persons,249,units,0,v470035,11.2.7,111503,,,,0
2024,British Columbia,2021A000259,Men+,5 to 9 years,Persons,249,units,0,v469849,11.2.13,133064,,,,0
2024,British Columbia,2021A000259,Men+,10 to 14 years,Persons,249,units,0,v469867,11.2.19,140688,,,,0
2024,British Columbia,2021A000259,Men+,15 to 19 years,Persons,249,units,0,v469888,11.2.25,156195,,,,0
2024,British Columbia,2021A000259,Men+,20 to 24 years,Persons,249,units,0,v469909,11.2.31,194201,,,,0
2024,British Columbia,2021A000259,Men+,25 to 29 years,Persons,249,units,0,v469927,11.2.37,220374,,,,0
2024,British Columbia,2021A000259,Men+,30 to 34 years,Persons,249,units,0,v469948,11.2.43,235726,,,,0
2024,British Columbia,2021A000259,Men+,35 to 39 years,Persons,249,units,0,v469966,11.2.49,217025,,,,0
2024,British Columbia,2021A000259,Men+,40 to 44 years,Persons,249,units,0,v469987,11.2.55,196870,,,,0
2024,British Columbia,2021A000259,Men+,45 to 49 years,Persons,249,units,0,v470008,11.2.61,169150,,,,0
2024,British Columbia,2021A000259,Men+,50 to 54 years,Persons,249,units,0,v470026,11.2.67,165144,,,,0
2024,British Columbia,2021A000259,Men+,55 to 59 years,Persons,249,units,0,v470047,11.2.73,164921,,,,0
2024,British Columbia,2021A000259,Men+,60 to 64 years,Persons,249,units,0,v470065,11.2.79,180174,,,,0
2024,British Columbia,2021A000259,Men+,65 to 69 years,Persons,249,units,0,v470086,11.2.85,164876,,,,0
2024,British Columbia,2021A000259,Men+,70 to 74 years,Persons,249,units,0,v470089,11.2.86,137332,,,,0
2024,British Columbia,2021A000259,Men+,75 to 79 years,Persons,249,units,0,v470092,11.2.87,105779,,,,0
2024,British Columbia,2021A000259,Men+,80 to 84 years,Persons,249,units,0,v470095,11.2.88,64317,,,,0
2024,British Columbia,2021A000259,Men+,85 to 89 years,Persons,249,units,0,v470098,11.2.89,34643,,,,0
2024,British Columbia,2021A000259,Men+,90 to 94 years,Persons,249,units,0,v31226927,11.2.126,14821,,,,0
2024,British Columbia,2021A000259,Men+,95 to 99 years,Persons,249,units,0,v31226933,11.2.132,3352,,,,0
2024,British Columbia,2021A000259,Men+,100 years and older,Persons,249,units,0,v31226939,11.2.138,352,,,,0
2024,British Columbia,2021A000259,Men+,Median age,Years,308,units,0,v469840,11.2.105,39.9,,,,1
2024,British Columbia,2021A000259,Women+,All ages,Persons,249,units,0,v469820,11.3.1,2860607,,,,0
2024,British Columbia,2021A000259,Women+,0 to 4 years,Persons,249,units,0,v470036,11.3.7,106273,,,,0
2024,British Columbia,2021A000259,Women+,5 to 9 years,Persons,249,units,0,v469850,11.3.13,126687,,,,0
2024,British Columbia,2021A000259,Women+,10 to 14 years,Persons,249,units,0,v469868,11.3.19,132415,,,,0
2024,British Columbia,2021A000259,Women+,15 to 19 years,Persons,249,units,0,v469889,11.3.25,146277,,,,0
2024,British Columbia,2021A000259,Women+,20 to 24 years,Persons,249,units,0,v469910,11.3.31,181586,,,,0
2024,British Columbia,2021A000259,Women+,25 to 29 years,Persons,249,units,0,v469928,11.3.37,212542,,,,0
2024,British Columbia,2021A000259,Women+,30 to 34 years,Persons,249,units,0,v469949,11.3.43,226675,,,,0
2024,British Columbia,2021A000259,Women+,35 to 39 years,Persons,249,units,0,v469967,11.3.49,211686,,,,0
2024,British Columbia,2021A000259,Women+,40 to 44 years,Persons,249,units,0,v469988,11.3.55,196230,,,,0
2024,British Columbia,2021A000259,Women+,45 to 49 years,Persons,249,units,0,v470009,11.3.61,173658,,,,0
2024,British Columbia,2021A000259,Women+,50 to 54 years,Persons,249,units,0,v470027,11.3.67,175915,,,,0
2024,British Columbia,2021A000259,Women+,55 to 59 years,Persons,249,units,0,v470048,11.3.73,176173,,,,0
2024,British Columbia,2021A000259,Women+,60 to 64 years,Persons,249,units,0,v470066,11.3.79,190733,,,,0
2024,British Columbia,2021A000259,Women+,65 to 69 years,Persons,249,units,0,v470087,11.3.85,179480,,,,0
2024,British Columbia,2021A000259,Women+,70 to 74 years,Persons,249,units,0,v470090,11.3.86,151284,,,,0
2024,British Columbia,2021A000259,Women+,75 to 79 years,Persons,249,units,0,v470093,11.3.87,117631,,,,0
2024,British Columbia,2021A000259,Women+,80 to 84 years,Persons,249,units,0,v470096,11.3.88,75455,,,,0
2024,British Columbia,2021A000259,Women+,85 to 89 years,Persons,249,units,0,v470099,11.3.89,46272,,,,0
2024,British Columbia,2021A000259,Women+,90 to 94 years,Persons,249,units,0,v31226940,11.3.126,24146,,,,0
2024,British Columbia,2021A000259,Women+,95 to 99 years,Persons,249,units,0,v31226946,11.3.132,8066,,,,0
2024,British Columbia,2021A000259,Women+,100 years and older,Persons,249,units,0,v31226952,11.3.138,1423,,,,0
2024,British Columbia,2021A000259,Women+,Median age,Years,308,units,0,v469841,11.3.105,42.1,,,,1
2024,Yukon,2021A000260,Men+,All ages,Persons,249,units,0,v470134,12.2.1,23989,,,,0
2024,Yukon,2021A000260,Men+,0 to 4 years,Persons,249,units,0,v470350,12.2.7,1182,,,,0
2024,Yukon,2021A000260,Men+,5 to 9 years,Persons,249,units,0,v470164,12.2.13,1295,,,,0
2024,Yukon,2021A000260,Men+,10 to 14 years,Persons,249,units,0,v470182,12.2.19,1332,,,,0
2024,Yukon,2021A000260,Men+,15 to 19 years,Persons,249,units,0,v470203,12.2.25,1282,,,,0
2024,Yukon,2021A000260,Men+,20 to 24 years,Persons,249,units,0,v470224,12.2.31,1616,,,,0
2024,Yukon,2021A000260,Men+,25 to 29 years,Persons,249,units,0,v470242,12.2.37,1907,,,,0
2024,Yukon,2021A000260,Men+,30 to 34 years,Persons,249,units,0,v470263,12.2.43,2129,,,,0
2024,Yukon,2021A000260,Men+,35 to 39 years,Persons,249,units,0,v470281,12.2.49,2120,,,,0
2024,Yukon,2021A000260,Men+,40 to 44 years,Persons,249,units,0,v470302,12.2.55,1835,,,,0
2024,Yukon,2021A000260,Men+,45 to 49 years,Persons,249,units,0,v470323,12.2.61,1496,,,,0
2024,Yukon,2021A000260,Men+,50 to 54 years,Persons,249,units,0,v470341,12.2.67,1397,,,,0
2024,Yukon,2021A000260,Men+,55 to 59 years,Persons,249,units,0,v470362,12.2.73,1321,,,,0
2024,Yukon,2021A000260,Men+,60 to 64 years,Persons,249,units,0,v470380,12.2.79,1425,,,,0
2024,Yukon,2021A000260,Men+,65 to 69 years,Persons,249,units,0,v470401,12.2.85,1352,,,,0
2024,Yukon,2021A000260,Men+,70 to 74 years,Persons,249,units,0,v470404,12.2.86,1011,,,,0
2024,Yukon,2021A000260,Men+,75 to 79 years,Persons,249,units,0,v470407,12.2.87,715,,,,0
2024,Yukon,2021A000260,Men+,80 to 84 years,Persons,249,units,0,v470410,12.2.88,340,,,,0
2024,Yukon,2021A000260,Men+,85 to 89 years,Persons,249,units,0,v470413,12.2.89,152,,,,0
2024,Yukon,2021A000260,Men+,90 to 94 years,Persons,249,units,0,v31226966,12.2.126,62,,,,0
2024,Yukon,2021A000260,Men+,95 to 99 years,Persons,249,units,0,v31226972,12.2.132,18,,,,0
2024,Yukon,2021A000260,Men+,100 years and older,Persons,249,units,0,v31226978,12.2.138,2,,,,0
2024,Yukon,2021A000260,Men+,Median age,Years,308,units,0,v470155,12.2.105,38,,,,1
2024,Yukon,2021A000260,Women+,All ages,Persons,249,units,0,v470135,12.3.1,23606,,,,0
2024,Yukon,2021A000260,Women+,0 to 4 years,Persons,249,units,0,v470351,12.3.7,1095,,,,0
2024,Yukon,2021A000260,Women+,5 to 9 years,Persons,249,units,0,v470165,12.3.13,1301,,,,0
2024,Yukon,2021A000260,Women+,10 to 14 years,Persons,249,units,0,v470183,12.3.19,1185,,,,0
2024,Yukon,2021A000260,Women+,15 to 19 years,Persons,249,units,0,v470204,12.3.25,1112,,,,0
2024,Yukon,2021A000260,Women+,20 to 24 years,Persons,249,units,0,v470225,12.3.31,1524,,,,0
2024,Yukon,2021A000260,Women+,25 to 29 years,Persons,249,units,0,v470243,12.3.37,1928,,,,0
